# TYPE ceph gauge
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3e",type="used"} 153633290337 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3f",type="used"} 482 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.30",type="used"} 503042048 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.3f",type="used"} 154508168204 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3e",type="used"} 4194304 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3f",type="used"} 507834480 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.30",type="used"} 154257607999 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.31",type="used"} 0 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3e",type="used"} 419430400 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.31",type="used"} 154044828938 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.30",type="used"} 0 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3d",type="used"} 477917184 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.32",type="used"} 154267756163 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.33",type="used"} 4194304 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3c",type="used"} 491175936 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.33",type="used"} 154902789866 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.32",type="used"} 4194304 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3b",type="used"} 473501696 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.34",type="used"} 154087989368 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.35",type="used"} 0 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3a",type="used"} 493223936 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.35",type="used"} 153989551587 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.34",type="used"} 0 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.39",type="used"} 521687040 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.36",type="used"} 154222813649 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.37",type="used"} 8388608 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.38",type="used"} 502018048 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.37",type="used"} 154756077442 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.36",type="used"} 8388608 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.27",type="used"} 398475264 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.29",type="used"} 4194304 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.28",type="used"} 153108211301 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.26",type="used"} 543162368 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.28",type="used"} 0 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.29",type="used"} 154884569274 1450641689458
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="cluster",type="total"} 31904812003328 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="cluster",type="used"} 19821824126976 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="cluster",type="available"} 12082987876352 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pool",pool="6",name="cephfs_metadata",type="used"} 190559008 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pool",pool="6",name="cephfs_metadata",name="maximum_available"} 2941133953462 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pool",pool="7",name="cephfs_data_01",type="used"} 9856140046548 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pool",pool="7",name="cephfs_data_01",name="maximum_available"} 2941133953462 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pool",pool="8",name="rbd",type="used"} 31647568812 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pool",pool="8",name="rbd",name="maximum_available"} 2941133953462 1450641689546
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="0",type="available"} 1128499912704 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="0",type="used"} 1859894693888 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="0",type="total"} 2988394606592 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="1",type="available"} 1437833068544 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="1",type="used"} 1550561538048 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="1",type="total"} 2988394606592 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="2",type="available"} 1358006886400 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="2",type="used"} 2630093393920 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="2",type="total"} 3988100280320 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="3",type="available"} 667165224960 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="3",type="used"} 2321229381632 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="3",type="total"} 2988394606592 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="4",type="available"} 735283855360 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="4",type="used"} 3252816424960 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="4",type="total"} 3988100280320 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="5",type="available"} 1816565690368 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="5",type="used"} 2171534589952 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="5",type="total"} 3988100280320 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="6",type="available"} 830654849024 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="6",type="used"} 2168471932928 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="6",type="total"} 2999126781952 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="7",type="available"} 2133205585920 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="7",type="used"} 1854894694400 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="7",type="total"} 3988100280320 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="8",type="available"} 1975772094464 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="8",type="used"} 2012328185856 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="osd",osd="8",type="total"} 3988100280320 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.25",type="used"} 411262976 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.2b",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.2a",type="used"} 153423245395 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.24",type="used"} 428072960 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.2a",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.2b",type="used"} 153595964409 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.23",type="used"} 471105536 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.2d",type="used"} 8388654 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.2c",type="used"} 153964272158 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.22",type="used"} 504659968 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.2c",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.2d",type="used"} 155459152104 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.21",type="used"} 478404608 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.2e",type="used"} 153687988714 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.2f",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.20",type="used"} 579223552 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.2f",type="used"} 153857506304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.2e",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2f",type="used"} 531439616 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.21",type="used"} 8388608 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.20",type="used"} 154833176821 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2e",type="used"} 540495872 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.20",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.21",type="used"} 153132668433 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2d",type="used"} 463867904 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.23",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.22",type="used"} 153479690804 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2c",type="used"} 587464704 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.22",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.23",type="used"} 154483600384 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2b",type="used"} 478785648 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.25",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.24",type="used"} 153251901603 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2a",type="used"} 457490432 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.24",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.25",type="used"} 153657772724 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.29",type="used"} 506761216 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.27",type="used"} 4203630 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.26",type="used"} 153585158973 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.28",type="used"} 593182720 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.26",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.27",type="used"} 154020635402 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.17",type="used"} 447242240 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.19",type="used"} 8388608 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.18",type="used"} 154517816156 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.16",type="used"} 555683840 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.18",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.19",type="used"} 154839964350 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.15",type="used"} 484974592 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1b",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1a",type="used"} 153444248022 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.14",type="used"} 489676800 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1a",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1b",type="used"} 154290946050 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.13",type="used"} 527945728 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1d",type="used"} 20971520 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1c",type="used"} 154631917985 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.12",type="used"} 475639808 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1c",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1d",type="used"} 152981440923 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.11",type="used"} 514772992 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1f",type="used"} 90 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1e",type="used"} 153036530038 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.10",type="used"} 552595456 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1e",type="used"} 16777216 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1f",type="used"} 154624422488 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1f",type="used"} 503808000 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.11",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.10",type="used"} 155061914175 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1e",type="used"} 479416320 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.10",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.11",type="used"} 155987554019 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1d",type="used"} 483229696 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.13",type="used"} 34 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.12",type="used"} 154635924613 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1c",type="used"} 481169676 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.12",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.13",type="used"} 152456087072 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1b",type="used"} 486772736 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.15",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.14",type="used"} 153310190000 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1a",type="used"} 503394304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.14",type="used"} 482 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.15",type="used"} 151929827513 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.19",type="used"} 566472816 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.17",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.16",type="used"} 154102469354 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.18",type="used"} 384249968 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.16",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.17",type="used"} 153635838854 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.7",type="used"} 444882944 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.8",type="used"} 153932775755 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="used"} 1897983 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="used"} 563109888 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="used"} 154543021830 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="used"} 432885760 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="used"} 153162729947 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="used"} 1199 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="used"} 556814336 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="used"} 154244033875 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="used"} 437874800 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="used"} 154790055724 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="used"} 483708928 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="used"} 154550707234 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="used"} 492503040 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="used"} 153325642446 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="used"} 22 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="used"} 470679552 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="used"} 154757969266 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="used"} 535298048 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="used"} 4194304 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.0",type="used"} 153047908185 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.e",type="used"} 567820288 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.0",type="used"} 12582912 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1",type="used"} 154479787633 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.d",type="used"} 514437120 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.3",type="used"} 0 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.2",type="used"} 155019715754 1450641719530
ceph_bytes{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.c",type="used"} 481124352 1450641719530
